Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,dBm,Separation
13/3/20, 15:29:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673BD,189,-22.414,3
13/3/20, 15:29:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B74BE,190,-21.94,3
13/3/20, 15:29:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100018674B5,181,-26.206,3
13/3/20, 15:29:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100038675BA,186,-23.836,3
13/3/20, 15:29:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100018674B7,183,-25.258,3
13/3/20, 15:29:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8775,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028775C0,192,-20.992,3
13/3/20, 15:29:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673BD,189,-22.414,3
13/3/20, 15:29:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8973,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048973BE,190,-21.94,3
13/3/20, 15:29:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B74B1,177,-28.102,3
13/3/20, 15:29:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100038675BC,188,-22.888,3
13/3/20, 15:29:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100018674B4,180,-26.68,3
13/3/20, 15:29:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B5,181,-26.206,3
13/3/20, 15:29:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8775,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028775BE,190,-21.94,3
13/3/20, 15:29:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8973,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048973BC,188,-22.888,3
13/3/20, 15:29:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B5,181,-26.206,3
13/3/20, 15:29:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100038675BC,188,-22.888,3
13/3/20, 15:29:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B6,182,-25.732,3
13/3/20, 15:29:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100018674B5,181,-26.206,3
13/3/20, 15:29:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8973,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048973BC,188,-22.888,3
13/3/20, 15:29:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B74B1,177,-28.102,3
13/3/20, 15:29:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B8,184,-24.784,3
13/3/20, 15:29:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8573,32.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100058573B1,177,-28.102,3
