Time,ID2,RSSI,Location
 15:37:03, 0x0007,177,"1,7"
 15:37:03, 0x000A,177,"1,7"
 15:37:03, 0x0005,184,"1,7"
 15:37:03, 0x0001,177,"1,7"
 15:37:03, 0x0002,195,"1,7"
 15:37:04, 0x000C,185,"1,7"
 15:37:04, 0x0003,192,"1,7"
 15:37:04, 0x000B,177,"1,7"
 15:37:04, 0x0008,181,"1,7"
 15:37:05, 0x0006,187,"1,7"
 15:37:05, 0x0007,177,"1,7"
 15:37:05, 0x0004,177,"1,7"
 15:37:05, 0x0009,181,"1,7"
 15:37:05, 0x0001,184,"1,7"
 15:37:06, 0x0002,193,"1,7"
 15:37:06, 0x000C,185,"1,7"
 15:37:06, 0x0005,182,"1,7"
 15:37:06, 0x0003,192,"1,7"
 15:37:06, 0x000B,177,"1,7"
 15:37:06, 0x0008,181,"1,7"
 15:37:07, 0x0007,177,"1,7"
 15:37:07, 0x0006,186,"1,7"
 15:37:07, 0x0004,177,"1,7"
 15:37:07, 0x0009,180,"1,7"
 15:37:07, 0x0001,183,"1,7"
 15:37:08, 0x0002,193,"1,7"
 15:37:08, 0x000C,185,"1,7"
 15:37:08, 0x0003,191,"1,7"
 15:37:08, 0x000B,177,"1,7"
 15:37:09, 0x0008,181,"1,7"
 15:37:09, 0x0007,178,"1,7"
 15:37:09, 0x0005,181,"1,7"
 15:37:09, 0x0006,187,"1,7"
 15:37:09, 0x0004,177,"1,7"
 15:37:09, 0x0001,183,"1,7"
 15:37:10, 0x0002,193,"1,7"
 15:37:10, 0x000C,182,"1,7"
 15:37:10, 0x0003,189,"1,7"
 15:37:10, 0x000B,177,"1,7"
 15:37:10, 0x000A,177,"1,7"
 15:37:11, 0x0008,179,"1,7"
 15:37:11, 0x0007,177,"1,7"
 15:37:11, 0x0006,177,"1,7"
 15:37:11, 0x0009,177,"1,7"
 15:37:11, 0x0004,179,"1,7"
 15:37:11, 0x0001,182,"1,7"
 15:37:12, 0x0005,185,"1,7"
 15:37:12, 0x0002,193,"1,7"
 15:37:12, 0x000B,177,"1,7"
 15:37:12, 0x000A,177,"1,7"
 15:37:12, 0x0003,189,"1,7"
 15:37:12, 0x000C,183,"1,7"
 15:37:13, 0x0007,177,"1,7"
 15:37:13, 0x0008,178,"1,7"
 15:37:13, 0x0006,177,"1,7"
 15:37:13, 0x0009,177,"1,7"
 15:37:13, 0x0004,179,"1,7"
 15:37:14, 0x0002,192,"1,7"
 15:37:14, 0x000A,177,"1,7"
 15:37:14, 0x000B,177,"1,7"
 15:37:14, 0x0003,190,"1,7"
 15:37:14, 0x000C,182,"1,7"
 15:37:15, 0x0007,177,"1,7"
 15:37:15, 0x0008,178,"1,7"
 15:37:15, 0x0006,177,"1,7"
 15:37:15, 0x0009,177,"1,7"
 15:37:15, 0x0001,180,"1,7"
 15:37:16, 0x0004,179,"1,7"
 15:37:16, 0x000A,177,"1,7"
 15:37:16, 0x000B,177,"1,7"
 15:37:16, 0x0002,190,"1,7"
 15:37:16, 0x0003,191,"1,7"
 15:37:16, 0x000C,187,"1,7"
 15:37:17, 0x0008,179,"1,7"
 15:37:17, 0x0005,184,"1,7"
 15:37:17, 0x0001,177,"1,7"
 15:37:17, 0x0006,190,"1,7"
 15:37:18, 0x000A,177,"1,7"
 15:37:18, 0x0004,177,"1,7"
 15:37:18, 0x000B,185,"1,7"
 15:37:18, 0x0002,195,"1,7"
 15:37:18, 0x0003,194,"1,7"
 15:37:19, 0x000C,187,"1,7"
 15:37:19, 0x0008,180,"1,7"
 15:37:19, 0x000A,177,"1,7"
 15:37:19, 0x0001,177,"1,7"
 15:37:19, 0x0006,190,"1,7"
 15:37:20, 0x0005,184,"1,7"
 15:37:20, 0x0002,195,"1,7"
 15:37:20, 0x0003,194,"1,7"
 15:37:21, 0x000C,188,"1,7"
 15:37:21, 0x0008,180,"1,7"
 15:37:21, 0x000A,177,"1,7"
 15:37:21, 0x0001,177,"1,7"
 15:37:22, 0x0006,190,"1,7"
 15:37:22, 0x000B,185,"1,7"
 15:37:22, 0x0004,177,"1,7"
 15:37:22, 0x0002,195,"1,7"
 15:37:22, 0x0003,194,"1,7"
 15:37:23, 0x0005,182,"1,7"
 15:37:23, 0x000C,185,"1,7"
 15:37:23, 0x0008,180,"1,7"
 15:37:23, 0x0001,183,"1,7"
 15:37:23, 0x0009,182,"1,7"
 15:37:24, 0x000B,177,"1,7"
 15:37:24, 0x0004,177,"1,7"
 15:37:24, 0x0002,193,"1,7"
 15:37:24, 0x0003,192,"1,7"
 15:37:24, 0x0007,178,"1,7"
 15:37:25, 0x000C,185,"1,7"
 15:37:25, 0x0008,181,"1,7"
 15:37:25, 0x0001,182,"1,7"
 15:37:26, 0x0005,182,"1,7"
 15:37:26, 0x0009,180,"1,7"
 15:37:26, 0x000B,177,"1,7"
 15:37:26, 0x0006,187,"1,7"
 15:37:26, 0x0002,193,"1,7"
 15:37:26, 0x0004,177,"1,7"
 15:37:26, 0x0007,177,"1,7"
 15:37:26, 0x0003,191,"1,7"
 15:37:27, 0x000C,185,"1,7"
 15:37:27, 0x0008,180,"1,7"
 15:37:27, 0x0001,184,"1,7"
 15:37:28, 0x0009,180,"1,7"
 15:37:28, 0x0006,186,"1,7"
 15:37:28, 0x0005,182,"1,7"
 15:37:28, 0x0007,178,"1,7"
 15:37:28, 0x0003,191,"1,7"
 15:37:29, 0x0002,193,"1,7"
 15:37:29, 0x0004,177,"1,7"
 15:37:29, 0x000C,182,"1,7"
 15:37:29, 0x0008,179,"1,7"
 15:37:29, 0x000B,177,"1,7"
 15:37:30, 0x0001,179,"1,7"
 15:37:30, 0x0009,177,"1,7"
 15:37:30, 0x0006,177,"1,7"
 15:37:30, 0x000A,177,"1,7"
 15:37:30, 0x0007,177,"1,7"
 15:37:30, 0x0003,189,"1,7"
 15:37:31, 0x0002,192,"1,7"
 15:37:31, 0x0004,180,"1,7"
 15:37:31, 0x0005,185,"1,7"
 15:37:31, 0x000C,181,"1,7"
 15:37:31, 0x000B,177,"1,7"
 15:37:31, 0x0008,179,"1,7"
 15:37:32, 0x0001,181,"1,7"
 15:37:32, 0x0009,177,"1,7"
 15:37:32, 0x000A,177,"1,7"
 15:37:32, 0x0006,177,"1,7"
 15:37:32, 0x0007,177,"1,7"
 15:37:33, 0x0003,189,"1,7"
 15:37:33, 0x0002,193,"1,7"
 15:37:33, 0x000B,177,"1,7"
 15:37:33, 0x000C,180,"1,7"
 15:37:34, 0x000A,177,"1,7"
 15:37:34, 0x0009,177,"1,7"
 15:37:34, 0x0005,185,"1,7"
 15:37:34, 0x0006,177,"1,7"
 15:37:35, 0x0003,189,"1,7"
 15:37:35, 0x0002,192,"1,7"
 15:37:35, 0x0004,177,"1,7"
 15:37:35, 0x000B,185,"1,7"
 15:37:35, 0x000A,177,"1,7"
 15:37:35, 0x000C,187,"1,7"
 15:37:36, 0x0001,177,"1,7"
 15:37:36, 0x0008,179,"1,7"
 15:37:36, 0x0006,190,"1,7"
 15:37:37, 0x0003,194,"1,7"
 15:37:37, 0x0005,185,"1,7"
 15:37:37, 0x0002,195,"1,7"
 15:37:37, 0x000B,185,"1,7"
 15:37:37, 0x0004,177,"1,7"
 15:37:38, 0x000C,186,"1,7"
 15:37:38, 0x0008,179,"1,7"
 15:37:38, 0x0006,189,"1,7"
 15:37:39, 0x0003,194,"1,7"
 15:37:39, 0x0002,195,"1,7"
 15:37:39, 0x000A,177,"1,7"
 15:37:39, 0x000B,185,"1,7"
 15:37:39, 0x0004,177,"1,7"
 15:37:39, 0x0005,185,"1,7"
 15:37:40, 0x0001,177,"1,7"
 15:37:40, 0x0008,179,"1,7"
 15:37:40, 0x000C,187,"1,7"
 15:37:41, 0x0006,189,"1,7"
 15:37:41, 0x0003,191,"1,7"
 15:37:41, 0x000A,177,"1,7"
 15:37:41, 0x0002,195,"1,7"
 15:37:41, 0x000B,185,"1,7"
 15:37:41, 0x0004,177,"1,7"
 15:37:42, 0x0001,183,"1,7"
 15:37:42, 0x0008,182,"1,7"
 15:37:42, 0x0009,181,"1,7"
 15:37:42, 0x000C,185,"1,7"
 15:37:42, 0x0007,178,"1,7"
 15:37:42, 0x0005,181,"1,7"
 15:37:43, 0x0006,187,"1,7"
 15:37:43, 0x0003,192,"1,7"
 15:37:43, 0x0002,193,"1,7"
 15:37:44, 0x0001,184,"1,7"
 15:37:44, 0x0004,177,"1,7"
 15:37:44, 0x0009,180,"1,7"
 15:37:44, 0x0008,181,"1,7"
 15:37:44, 0x000C,185,"1,7"
 15:37:44, 0x0007,177,"1,7"
 15:37:45, 0x0006,187,"1,7"
 15:37:45, 0x0003,192,"1,7"
 15:37:45, 0x000B,177,"1,7"
 15:37:45, 0x0005,182,"1,7"
 15:37:45, 0x0002,193,"1,7"
 15:37:46, 0x0001,183,"1,7"
 15:37:46, 0x0004,177,"1,7"
 15:37:46, 0x0009,180,"1,7"
 15:37:46, 0x0008,183,"1,7"
 15:37:46, 0x0007,178,"1,7"
 15:37:46, 0x000C,185,"1,7"
 15:37:47, 0x0003,192,"1,7"
 15:37:47, 0x000B,177,"1,7"
 15:37:47, 0x0006,187,"1,7"
 15:37:47, 0x0002,193,"1,7"
 15:37:48, 0x0001,181,"1,7"
 15:37:48, 0x0005,185,"1,7"
 15:37:48, 0x0009,177,"1,7"
 15:37:48, 0x0004,179,"1,7"
 15:37:48, 0x000A,177,"1,7"
 15:37:48, 0x0007,177,"1,7"
 15:37:48, 0x0008,179,"1,7"
 15:37:48, 0x000C,181,"1,7"
 15:37:49, 0x000B,177,"1,7"
 15:37:49, 0x0003,189,"1,7"
 15:37:49, 0x0006,177,"1,7"
 15:37:49, 0x0002,193,"1,7"
 15:37:50, 0x0001,181,"1,7"
 15:37:50, 0x000A,177,"1,7"
 15:37:50, 0x0009,177,"1,7"
 15:37:50, 0x0007,177,"1,7"
 15:37:50, 0x0004,180,"1,7"
 15:37:50, 0x0008,178,"1,7"
 15:37:50, 0x000C,182,"1,7"
 15:37:51, 0x0005,185,"1,7"
 15:37:51, 0x000B,177,"1,7"
 15:37:51, 0x0003,190,"1,7"
 15:37:51, 0x0006,177,"1,7"
 15:37:51, 0x0002,190,"1,7"
 15:37:52, 0x000A,177,"1,7"
 15:37:52, 0x0001,182,"1,7"
 15:37:52, 0x0007,177,"1,7"
 15:37:52, 0x0009,177,"1,7"
 15:37:52, 0x0008,179,"1,7"
 15:37:52, 0x0004,180,"1,7"
 15:37:52, 0x000C,183,"1,7"
 15:37:53, 0x000B,177,"1,7"
 15:37:53, 0x0005,185,"1,7"
 15:37:53, 0x000A,177,"1,7"
 15:37:54, 0x0002,193,"1,7"
 15:37:54, 0x0001,177,"1,7"
 15:37:54, 0x0007,177,"1,7"
 15:37:54, 0x0008,179,"1,7"
 15:37:54, 0x0004,177,"1,7"
 15:37:55, 0x000B,185,"1,7"
 15:37:55, 0x000C,188,"1,7"
 15:37:55, 0x0003,193,"1,7"
 15:37:55, 0x0006,190,"1,7"
 15:37:56, 0x0002,195,"1,7"
 15:37:56, 0x0005,185,"1,7"
 15:37:56, 0x0008,179,"1,7"
 15:37:56, 0x000B,185,"1,7"
 15:37:57, 0x0004,177,"1,7"
 15:37:57, 0x000C,188,"1,7"
 15:37:57, 0x000A,177,"1,7"
 15:37:57, 0x0003,194,"1,7"
 15:37:57, 0x0006,190,"1,7"
 15:37:58, 0x0001,177,"1,7"
 15:37:58, 0x0002,195,"1,7"
 15:37:58, 0x000B,185,"1,7"
 15:37:58, 0x0008,179,"1,7"
 15:37:59, 0x0004,177,"1,7"
 15:37:59, 0x000A,177,"1,7"
 15:37:59, 0x000C,188,"1,7"
 15:37:59, 0x0005,184,"1,7"
 15:37:59, 0x0003,194,"1,7"
 15:37:59, 0x0006,189,"1,7"
 15:38:01, 0x0002,195,"1,7"
 15:38:01, 0x0009,180,"1,7"
 15:38:01, 0x000B,177,"1,7"
 15:38:01, 0x0008,181,"1,7"
 15:38:01, 0x0004,177,"1,7"
 15:38:01, 0x000C,185,"1,7"
 15:38:01, 0x0003,192,"1,7"
 15:38:02, 0x0006,187,"1,7"
 15:38:02, 0x0005,182,"1,7"
 15:38:02, 0x0007,177,"1,7"
 15:38:02, 0x0002,193,"1,7"
 15:38:02, 0x0009,181,"1,7"
 15:38:02, 0x000B,177,"1,7"
 15:38:03, 0x0008,181,"1,7"
 15:38:03, 0x0004,177,"1,7"
 15:38:03, 0x0003,191,"1,7"
 15:38:04, 0x0001,184,"1,7"
 15:38:04, 0x0006,186,"1,7"
 15:38:04, 0x0007,178,"1,7"
 15:38:04, 0x0002,193,"1,7"
 15:38:04, 0x000B,177,"1,7"
 15:38:04, 0x0009,181,"1,7"
 15:38:04, 0x0005,182,"1,7"
 15:38:05, 0x0008,181,"1,7"
 15:38:05, 0x0003,191,"1,7"
 15:38:05, 0x000C,185,"1,7"
 15:38:05, 0x0004,177,"1,7"
 15:38:06, 0x0001,183,"1,7"
 15:38:06, 0x0007,177,"1,7"
 15:38:06, 0x0006,185,"1,7"
 15:38:06, 0x0002,193,"1,7"
 15:38:06, 0x000B,177,"1,7"
 15:38:06, 0x0009,177,"1,7"
 15:38:07, 0x0008,179,"1,7"
 15:38:07, 0x0005,185,"1,7"
 15:38:07, 0x000C,183,"1,7"
 15:38:07, 0x0004,179,"1,7"
 15:38:08, 0x0001,180,"1,7"
 15:38:08, 0x000A,178,"1,7"
 15:38:08, 0x0007,177,"1,7"
 15:38:08, 0x0006,177,"1,7"
 15:38:08, 0x000B,177,"1,7"
 15:38:08, 0x0002,193,"1,7"
 15:38:08, 0x0009,177,"1,7"
 15:38:09, 0x0008,179,"1,7"
 15:38:09, 0x0003,189,"1,7"
 15:38:09, 0x000C,182,"1,7"
 15:38:10, 0x000A,179,"1,7"
 15:38:10, 0x0004,179,"1,7"
 15:38:10, 0x0007,177,"1,7"
 15:38:10, 0x0001,180,"1,7"
 15:38:10, 0x000B,177,"1,7"
 15:38:10, 0x0005,185,"1,7"
 15:38:10, 0x0002,192,"1,7"
 15:38:10, 0x0009,177,"1,7"
 15:38:11, 0x0008,179,"1,7"
 15:38:11, 0x0003,189,"1,7"
 15:38:11, 0x000A,177,"1,7"
 15:38:12, 0x000C,183,"1,7"
 15:38:12, 0x0007,177,"1,7"
 15:38:12, 0x0004,179,"1,7"
 15:38:12, 0x0001,180,"1,7"
 15:38:12, 0x000B,177,"1,7"
 15:38:12, 0x0006,177,"1,7"
 15:38:12, 0x0002,192,"1,7"
 15:38:13, 0x0005,185,"1,7"
 15:38:13, 0x0008,180,"1,7"
 15:38:13, 0x0003,193,"1,7"
 15:38:14, 0x000C,187,"1,7"
 15:38:14, 0x0001,177,"1,7"
 15:38:14, 0x000B,185,"1,7"
 15:38:14, 0x0004,177,"1,7"
 15:38:14, 0x0006,189,"1,7"
 15:38:14, 0x0002,195,"1,7"
 15:38:15, 0x0008,179,"1,7"
 15:38:15, 0x0003,194,"1,7"
 15:38:16, 0x0005,181,"1,7"
 15:38:16, 0x000B,185,"1,7"
 15:38:16, 0x000C,187,"1,7"
 15:38:16, 0x0004,177,"1,7"
 15:38:16, 0x0006,189,"1,7"
 15:38:16, 0x0002,195,"1,7"
 15:38:17, 0x000A,177,"1,7"
 15:38:17, 0x0008,179,"1,7"
 15:38:17, 0x0003,194,"1,7"
 15:38:18, 0x000B,185,"1,7"
 15:38:18, 0x0001,177,"1,7"
 15:38:18, 0x000C,187,"1,7"
 15:38:18, 0x0004,177,"1,7"
 15:38:18, 0x0005,183,"1,7"
 15:38:18, 0x0006,190,"1,7"
 15:38:18, 0x000A,177,"1,7"
 15:38:19, 0x0002,195,"1,7"
 15:38:19, 0x0008,181,"1,7"
 15:38:19, 0x0003,192,"1,7"
 15:38:20, 0x0007,177,"1,7"
 15:38:20, 0x000B,177,"1,7"
 15:38:20, 0x0001,183,"1,7"
 15:38:20, 0x000C,185,"1,7"
 15:38:20, 0x0004,177,"1,7"
 15:38:21, 0x0006,187,"1,7"
 15:38:21, 0x0009,180,"1,7"
 15:38:21, 0x0002,193,"1,7"
 15:38:21, 0x0005,182,"1,7"
 15:38:21, 0x0008,182,"1,7"
 15:38:21, 0x0003,192,"1,7"
 15:38:21, 0x0007,177,"1,7"
 15:38:22, 0x000B,177,"1,7"
 15:38:22, 0x0001,183,"1,7"
 15:38:22, 0x000C,185,"1,7"
 15:38:22, 0x0004,177,"1,7"
 15:38:23, 0x0009,181,"1,7"
 15:38:23, 0x0006,187,"1,7"
 15:38:23, 0x0002,193,"1,7"
 15:38:23, 0x000B,177,"1,7"
 15:38:23, 0x0008,181,"1,7"
 15:38:23, 0x0007,177,"1,7"
 15:38:23, 0x0003,192,"1,7"
 15:38:24, 0x0001,184,"1,7"
 15:38:24, 0x0005,183,"1,7"
 15:38:24, 0x000C,185,"1,7"
 15:38:25, 0x0009,181,"1,7"
 15:38:25, 0x0004,177,"1,7"
 15:38:25, 0x0006,186,"1,7"
 15:38:25, 0x0002,193,"1,7"
 15:38:25, 0x000B,177,"1,7"
 15:38:25, 0x0003,189,"1,7"
 15:38:26, 0x0008,179,"1,7"
 15:38:26, 0x000A,178,"1,7"
 15:38:26, 0x0001,181,"1,7"
 15:38:26, 0x000C,183,"1,7"
 15:38:27, 0x0005,187,"1,7"
 15:38:27, 0x0004,179,"1,7"
 15:38:27, 0x0006,177,"1,7"
 15:38:27, 0x0002,193,"1,7"
 15:38:27, 0x000B,177,"1,7"
 15:38:27, 0x0007,177,"1,7"
 15:38:27, 0x000A,178,"1,7"
 15:38:28, 0x0003,190,"1,7"
 15:38:28, 0x0008,180,"1,7"
 15:38:28, 0x0001,181,"1,7"
 15:38:28, 0x000C,183,"1,7"
 15:38:29, 0x0009,177,"1,7"
 15:38:29, 0x0006,177,"1,7"
 15:38:29, 0x0004,178,"1,7"
 15:38:29, 0x0002,193,"1,7"
 15:38:29, 0x000B,177,"1,7"
 15:38:29, 0x000A,177,"1,7"
 15:38:29, 0x0007,177,"1,7"
 15:38:29, 0x0005,184,"1,7"
 15:38:30, 0x0003,190,"1,7"
 15:38:30, 0x0008,178,"1,7"
 15:38:30, 0x0001,180,"1,7"
 15:38:31, 0x000C,182,"1,7"
 15:38:31, 0x0009,177,"1,7"
 15:38:31, 0x000A,177,"1,7"
 15:38:31, 0x0006,177,"1,7"
 15:38:31, 0x0002,192,"1,7"
 15:38:31, 0x000B,185,"1,7"
 15:38:32, 0x0003,191,"1,7"
 15:38:32, 0x0008,179,"1,7"
 15:38:32, 0x0005,183,"1,7"
 15:38:33, 0x000C,188,"1,7"
 15:38:33, 0x000B,185,"1,7"
 15:38:33, 0x0006,190,"1,7"
 15:38:33, 0x0002,195,"1,7"
 15:38:33, 0x0004,177,"1,7"
 15:38:34, 0x0003,193,"1,7"
 15:38:34, 0x0008,181,"1,7"
 15:38:34, 0x0001,177,"1,7"
 15:38:35, 0x000C,187,"1,7"
 15:38:35, 0x000B,185,"1,7"
 15:38:35, 0x0005,183,"1,7"
 15:38:35, 0x0002,196,"1,7"
 15:38:35, 0x0006,190,"1,7"
 15:38:36, 0x0003,191,"1,7"
 15:38:36, 0x0001,177,"1,7"
 15:38:36, 0x0008,180,"1,7"
 15:38:36, 0x000A,177,"1,7"
 15:38:37, 0x000B,185,"1,7"
 15:38:37, 0x000C,186,"1,7"
 15:38:37, 0x0002,195,"1,7"
 15:38:37, 0x0006,190,"1,7"
 15:38:38, 0x0004,177,"1,7"
 15:38:38, 0x0003,191,"1,7"
 15:38:38, 0x0005,183,"1,7"
 15:38:38, 0x0001,184,"1,7"
 15:38:38, 0x0008,181,"1,7"
 15:38:39, 0x000B,177,"1,7"
 15:38:39, 0x0009,181,"1,7"
 15:38:39, 0x0007,179,"1,7"
 15:38:39, 0x0002,193,"1,7"
 15:38:39, 0x0006,187,"1,7"
 15:38:40, 0x0004,177,"1,7"
 15:38:40, 0x0003,192,"1,7"
 15:38:40, 0x0001,183,"1,7"
 15:38:40, 0x0008,181,"1,7"
 15:38:41, 0x0005,181,"1,7"
 15:38:41, 0x000B,177,"1,7"
 15:38:41, 0x0009,181,"1,7"
 15:38:41, 0x0007,178,"1,7"
 15:38:41, 0x000C,185,"1,7"
 15:38:41, 0x0002,193,"1,7"
 15:38:42, 0x0006,188,"1,7"
 15:38:42, 0x0003,192,"1,7"
 15:38:42, 0x0004,177,"1,7"
 15:38:42, 0x0001,184,"1,7"
 15:38:42, 0x0008,181,"1,7"
 15:38:43, 0x000B,177,"1,7"
 15:38:43, 0x0009,180,"1,7"
 15:38:43, 0x0007,177,"1,7"
 15:38:43, 0x000C,185,"1,7"
 15:38:43, 0x0005,183,"1,7"
 15:38:44, 0x0002,193,"1,7"
 15:38:44, 0x0006,177,"1,7"
 15:38:44, 0x0003,190,"1,7"
 15:38:44, 0x0001,181,"1,7"
 15:38:44, 0x0004,178,"1,7"
 15:38:44, 0x0008,179,"1,7"
 15:38:45, 0x000B,177,"1,7"
 15:38:45, 0x0009,177,"1,7"
 15:38:45, 0x0007,177,"1,7"
 15:38:45, 0x000A,177,"1,7"
 15:38:45, 0x000C,182,"1,7"
 15:38:46, 0x0002,190,"1,7"
 15:38:46, 0x0006,177,"1,7"
 15:38:46, 0x0003,190,"1,7"
 15:38:46, 0x0001,181,"1,7"
 15:38:46, 0x0005,185,"1,7"
 15:38:46, 0x0004,177,"1,7"
 15:38:46, 0x0008,179,"1,7"
 15:38:47, 0x000B,177,"1,7"
 15:38:47, 0x0009,177,"1,7"
 15:38:47, 0x0007,177,"1,7"
 15:38:47, 0x000A,177,"1,7"
 15:38:48, 0x000C,182,"1,7"
 15:38:48, 0x0002,193,"1,7"
 15:38:48, 0x0006,177,"1,7"
 15:38:48, 0x0003,189,"1,7"
 15:38:48, 0x0001,181,"1,7"
 15:38:48, 0x0004,177,"1,7"
 15:38:48, 0x0008,179,"1,7"
 15:38:48, 0x000B,177,"1,7"
 15:38:49, 0x0005,185,"1,7"
 15:38:49, 0x000A,177,"1,7"
 15:38:49, 0x0007,177,"1,7"
 15:38:49, 0x0009,177,"1,7"
 15:38:50, 0x000C,183,"1,7"
 15:38:50, 0x0002,193,"1,7"
 15:38:50, 0x0003,191,"1,7"
 15:38:50, 0x0006,190,"1,7"
 15:38:50, 0x000B,185,"1,7"
 15:38:50, 0x0008,179,"1,7"
 15:38:51, 0x000A,177,"1,7"
 15:38:52, 0x0005,182,"1,7"
 15:38:52, 0x000C,188,"1,7"
 15:38:52, 0x0002,195,"1,7"
 15:38:52, 0x0001,177,"1,7"
 15:38:52, 0x0003,194,"1,7"
 15:38:52, 0x0006,190,"1,7"
 15:38:52, 0x000B,185,"1,7"
 15:38:53, 0x000A,177,"1,7"
 15:38:53, 0x0008,180,"1,7"
 15:38:54, 0x000C,187,"1,7"
 15:38:54, 0x0001,177,"1,7"
 15:38:54, 0x0002,196,"1,7"
 15:38:54, 0x0003,191,"1,7"
 15:38:54, 0x0006,190,"1,7"
 15:38:54, 0x000B,185,"1,7"
 15:38:54, 0x000A,177,"1,7"
 15:38:54, 0x0005,183,"1,7"
 15:38:55, 0x0008,179,"1,7"
 15:38:55, 0x0004,177,"1,7"
 15:38:56, 0x0001,177,"1,7"
 15:38:56, 0x000C,187,"1,7"
 15:38:56, 0x0003,194,"1,7"
 15:38:56, 0x0002,195,"1,7"
 15:38:56, 0x000B,177,"1,7"
 15:38:56, 0x0006,187,"1,7"
 15:38:57, 0x0008,182,"1,7"
 15:38:57, 0x0007,177,"1,7"
 15:38:57, 0x0004,177,"1,7"
 15:38:57, 0x0009,180,"1,7"
 15:38:57, 0x0005,182,"1,7"
 15:38:58, 0x0001,184,"1,7"
 15:38:58, 0x0003,191,"1,7"
 15:38:58, 0x000B,178,"1,7"
 15:38:58, 0x000C,185,"1,7"
 15:38:58, 0x0002,193,"1,7"
 15:38:58, 0x0006,187,"1,7"
 15:38:59, 0x0008,181,"1,7"
 15:38:59, 0x0007,177,"1,7"
 15:38:59, 0x0004,177,"1,7"
 15:38:59, 0x0009,181,"1,7"
 15:39:00, 0x0001,183,"1,7"
 15:39:00, 0x0005,181,"1,7"
 15:39:00, 0x000B,177,"1,7"
 15:39:00, 0x0002,193,"1,7"
 15:39:00, 0x000C,185,"1,7"
 15:39:00, 0x0006,187,"1,7"
 15:39:01, 0x0007,177,"1,7"
 15:39:01, 0x0009,180,"1,7"
 15:39:01, 0x0004,177,"1,7"
 15:39:02, 0x000B,177,"1,7"
 15:39:02, 0x0001,184,"1,7"
 15:39:02, 0x0003,192,"1,7"
 15:39:02, 0x0002,193,"1,7"
 15:39:02, 0x000C,182,"1,7"
 15:39:03, 0x0006,177,"1,7"
 15:39:03, 0x0007,177,"1,7"
 15:39:03, 0x0005,186,"1,7"
 15:39:03, 0x0008,179,"1,7"
 15:39:03, 0x0009,177,"1,7"
 15:39:03, 0x000A,177,"1,7"
 15:39:03, 0x0004,177,"1,7"
 15:39:04, 0x000B,177,"1,7"
 15:39:04, 0x0003,190,"1,7"
 15:39:04, 0x0002,193,"1,7"
 15:39:05, 0x000C,182,"1,7"
 15:39:05, 0x0007,177,"1,7"
 15:39:05, 0x0008,179,"1,7"
 15:39:05, 0x000A,177,"1,7"
 15:39:05, 0x0009,177,"1,7"
 15:39:06, 0x0005,185,"1,7"
 15:39:06, 0x0004,179,"1,7"
 15:39:06, 0x000B,177,"1,7"
 15:39:06, 0x0001,183,"1,7"
 15:39:06, 0x0003,189,"1,7"
 15:39:07, 0x0002,192,"1,7"
 15:39:07, 0x000C,182,"1,7"
 15:39:07, 0x0007,177,"1,7"
 15:39:07, 0x0006,177,"1,7"
 15:39:07, 0x000A,177,"1,7"
 15:39:07, 0x0009,177,"1,7"
 15:39:08, 0x000B,177,"1,7"
 15:39:08, 0x0004,177,"1,7"
 15:39:08, 0x0001,181,"1,7"
 15:39:08, 0x0003,190,"1,7"
 15:39:08, 0x0005,186,"1,7"
 15:39:09, 0x0002,192,"1,7"
 15:39:09, 0x0006,190,"1,7"
 15:39:09, 0x0008,179,"1,7"
 15:39:10, 0x000B,185,"1,7"
 15:39:10, 0x0003,194,"1,7"
 15:39:10, 0x000A,177,"1,7"
 15:39:11, 0x0002,195,"1,7"
 15:39:11, 0x000C,187,"1,7"
 15:39:11, 0x0006,190,"1,7"
 15:39:11, 0x0005,184,"1,7"
 15:39:11, 0x0008,179,"1,7"
 15:39:12, 0x000B,185,"1,7"
 15:39:12, 0x0001,177,"1,7"
 15:39:12, 0x0003,191,"1,7"
 15:39:13, 0x0002,196,"1,7"
 15:39:13, 0x000C,188,"1,7"
 15:39:13, 0x0006,190,"1,7"
 15:39:13, 0x0008,179,"1,7"
 15:39:14, 0x000B,185,"1,7"
 15:39:14, 0x0005,183,"1,7"
 15:39:14, 0x0001,177,"1,7"
 15:39:15, 0x0002,193,"1,7"
 15:39:15, 0x000C,185,"1,7"
 15:39:15, 0x0006,187,"1,7"
 15:39:15, 0x000B,177,"1,7"
 15:39:16, 0x0008,181,"1,7"
 15:39:16, 0x0009,180,"1,7"
 15:39:16, 0x0001,183,"1,7"
 15:39:16, 0x0004,177,"1,7"
 15:39:16, 0x0003,192,"1,7"
 15:39:17, 0x0007,178,"1,7"
 15:39:17, 0x0005,182,"1,7"
 15:39:17, 0x0002,193,"1,7"
 15:39:17, 0x000C,185,"1,7"
 15:39:17, 0x0006,187,"1,7"
 15:39:18, 0x0003,193,"1,7"
 15:39:19, 0x0007,179,"1,7"
 15:39:19, 0x0004,177,"1,7"
 15:39:19, 0x0002,193,"1,7"
 15:39:19, 0x000B,177,"1,7"
 15:39:19, 0x000C,185,"1,7"
 15:39:19, 0x0006,186,"1,7"
 15:39:20, 0x0005,183,"1,7"
 15:39:20, 0x0009,181,"1,7"
