Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,dBm,Separation
3/12/20, 16:25:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B7,183,-25.258,2
3/12/20, 16:25:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7874,32.8,52, 0201041AFF4C0002150005000100001000800000805F9B013100057874BD,189,-22.414,2
3/12/20, 16:25:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B1,177,-28.102,2
3/12/20, 16:25:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74C0,192,-20.992,2
3/12/20, 16:25:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74BD,189,-22.414,2
3/12/20, 16:25:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74C0,192,-20.992,2
3/12/20, 16:25:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B6,182,-25.732,2
3/12/20, 16:25:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B1,177,-28.102,2
3/12/20, 16:25:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7874,32.8,52, 0201041AFF4C0002150005000100001000800000805F9B013100057874BD,189,-22.414,2
3/12/20, 16:25:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74BF,191,-21.466,2
3/12/20, 16:25:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74BD,189,-22.414,2
3/12/20, 16:25:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B3,179,-27.154,2
3/12/20, 16:25:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74C0,192,-20.992,2
3/12/20, 16:25:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B1,177,-28.102,2
3/12/20, 16:25:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7974,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100057974C0,192,-20.992,2
3/12/20, 16:25:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571BF,191,-21.466,2
3/12/20, 16:25:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74BB,187,-23.362,2
3/12/20, 16:25:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D73,32.1,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D73B8,184,-24.784,2
3/12/20, 16:25:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74BB,187,-23.362,2
3/12/20, 16:25:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7974,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100057974BE,190,-21.94,2
3/12/20, 16:25:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B1,177,-28.102,2
3/12/20, 16:25:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571BF,191,-21.466,2
3/12/20, 16:25:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74BC,188,-22.888,2
3/12/20, 16:25:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74B7,183,-25.258,2
3/12/20, 16:25:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571BE,190,-21.94,2
3/12/20, 16:25:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7974,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100057974C2,194,-20.044,2
3/12/20, 16:25:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74BB,187,-23.362,2
3/12/20, 16:25:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B5,181,-26.206,2
3/12/20, 16:25:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B6,182,-25.732,2
3/12/20, 16:25:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74C2,194,-20.044,2
3/12/20, 16:25:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7974,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100057974BD,189,-22.414,2
3/12/20, 16:25:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74C1,193,-20.518,2
3/12/20, 16:25:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B6,182,-25.732,2
3/12/20, 16:25:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74B9,185,-24.31,2
3/12/20, 16:25:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B9,185,-24.31,2
