Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,Location
27/3/20, 12:24:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6D77,34.8,47, 0201041AFF4C0002150005000100001000800000805F9B0131000A6D77B1,177,"7,8"
27/3/20, 12:24:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974BB,187,"7,8"
27/3/20, 12:24:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028471BC,188,"7,8"
27/3/20, 12:24:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B2,178,"7,8"
27/3/20, 12:24:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097477B1,177,"7,8"
27/3/20, 12:24:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"7,8"
27/3/20, 12:24:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x956F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003956FB3,179,"7,8"
27/3/20, 12:24:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B5,181,"7,8"
27/3/20, 12:24:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B8,184,"7,8"
27/3/20, 12:24:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7077,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100077077B4,180,"7,8"
27/3/20, 12:24:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6C77,34.8,46, 0201041AFF4C0002150005000100001000800000805F9B0131000A6C77B1,177,"7,8"
27/3/20, 12:24:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BB,187,"7,8"
27/3/20, 12:24:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028471BC,188,"7,8"
27/3/20, 12:24:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B2,178,"7,8"
27/3/20, 12:24:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097477B1,177,"7,8"
27/3/20, 12:24:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974BB,187,"7,8"
27/3/20, 12:24:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B4,180,"7,8"
27/3/20, 12:24:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B8,184,"7,8"
27/3/20, 12:24:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7077,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100077077B3,179,"7,8"
27/3/20, 12:24:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BB,187,"7,8"
27/3/20, 12:24:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"7,8"
27/3/20, 12:24:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571BC,188,"7,8"
27/3/20, 12:24:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B2,178,"7,8"
27/3/20, 12:24:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097477B1,177,"7,8"
27/3/20, 12:24:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B5,181,"7,8"
27/3/20, 12:24:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"7,8"
27/3/20, 12:24:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB2,178,"7,8"
27/3/20, 12:24:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B8,184,"7,8"
27/3/20, 12:24:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7077,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100077077B5,181,"7,8"
27/3/20, 12:24:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974BB,187,"7,8"
27/3/20, 12:24:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BC,188,"7,8"
27/3/20, 12:24:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B6,182,"7,8"
27/3/20, 12:24:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571C1,193,"7,8"
27/3/20, 12:24:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097477B6,182,"7,8"
27/3/20, 12:24:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B6,182,"7,8"
27/3/20, 12:24:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB3,179,"7,8"
27/3/20, 12:24:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB9,185,"7,8"
27/3/20, 12:24:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B7,183,"7,8"
27/3/20, 12:24:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7077,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100077077B9,185,"7,8"
27/3/20, 12:24:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574C0,192,"7,8"
27/3/20, 12:24:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974C1,193,"7,8"
27/3/20, 12:24:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B7,183,"7,8"
27/3/20, 12:24:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B6,182,"7,8"
27/3/20, 12:24:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571C1,193,"7,8"
27/3/20, 12:24:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B7,183,"7,8"
27/3/20, 12:24:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB2,178,"7,8"
27/3/20, 12:24:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB9,185,"7,8"
27/3/20, 12:24:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B7,183,"7,8"
27/3/20, 12:24:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7077,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100077077B9,185,"7,8"
27/3/20, 12:24:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574C0,192,"7,8"
27/3/20, 12:24:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B7,183,"7,8"
27/3/20, 12:24:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097477B6,182,"7,8"
27/3/20, 12:24:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571C1,193,"7,8"
27/3/20, 12:24:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B6,182,"7,8"
27/3/20, 12:24:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB3,179,"7,8"
27/3/20, 12:24:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974C1,193,"7,8"
27/3/20, 12:24:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB9,185,"7,8"
27/3/20, 12:24:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B7,183,"7,8"
27/3/20, 12:24:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7077,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100077077B9,185,"7,8"
27/3/20, 12:24:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BF,191,"7,8"
27/3/20, 12:24:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B2,178,"7,8"
27/3/20, 12:24:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097477B2,178,"7,8"
27/3/20, 12:24:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571C0,192,"7,8"
27/3/20, 12:24:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB4,180,"7,8"
27/3/20, 12:24:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B7,183,"7,8"
27/3/20, 12:24:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974C0,192,"7,8"
27/3/20, 12:24:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6C77,34.8,46, 0201041AFF4C0002150005000100001000800000805F9B0131000A6C77B1,177,"7,8"
27/3/20, 12:24:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BE,190,"7,8"
27/3/20, 12:24:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B1,177,"7,8"
27/3/20, 12:24:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B2,178,"7,8"
27/3/20, 12:24:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B3,179,"7,8"
27/3/20, 12:24:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571C0,192,"7,8"
27/3/20, 12:24:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6F77,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100076F77B1,177,"7,8"
27/3/20, 12:24:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB6,182,"7,8"
27/3/20, 12:24:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B7,183,"7,8"
27/3/20, 12:24:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6C77,34.8,46, 0201041AFF4C0002150005000100001000800000805F9B0131000A6C77B1,177,"7,8"
27/3/20, 12:24:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B1,177,"7,8"
27/3/20, 12:24:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BE,190,"7,8"
27/3/20, 12:24:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974BF,191,"7,8"
27/3/20, 12:24:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B2,178,"7,8"
27/3/20, 12:24:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B4,180,"7,8"
27/3/20, 12:24:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6F77,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100076F77B1,177,"7,8"
27/3/20, 12:24:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028471C0,192,"7,8"
27/3/20, 12:24:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B7,183,"7,8"
27/3/20, 12:24:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB6,182,"7,8"
27/3/20, 12:24:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6C77,34.8,46, 0201041AFF4C0002150005000100001000800000805F9B0131000A6C77B1,177,"7,8"
27/3/20, 12:24:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B1,177,"7,8"
27/3/20, 12:24:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BE,190,"7,8"
27/3/20, 12:24:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B1,177,"7,8"
27/3/20, 12:24:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6F77,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100076F77B3,179,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6C77,34.8,46, 0201041AFF4C0002150005000100001000800000805F9B0131000A6C77B1,177,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B2,178,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974BB,187,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028471BC,188,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B8,184,"7,8"
27/3/20, 12:24:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB3,179,"7,8"
27/3/20, 12:24:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B5,181,"7,8"
27/3/20, 12:24:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BC,188,"7,8"
27/3/20, 12:24:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B1,177,"7,8"
27/3/20, 12:24:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6C77,34.8,46, 0201041AFF4C0002150005000100001000800000805F9B0131000A6C77B1,177,"7,8"
27/3/20, 12:24:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"7,8"
27/3/20, 12:24:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6F77,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100076F77B3,179,"7,8"
27/3/20, 12:24:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B2,178,"7,8"
27/3/20, 12:24:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028471BC,188,"7,8"
27/3/20, 12:24:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B8,184,"7,8"
27/3/20, 12:24:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB2,178,"7,8"
27/3/20, 12:24:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B4,180,"7,8"
27/3/20, 12:24:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974BB,187,"7,8"
27/3/20, 12:24:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BB,187,"7,8"
27/3/20, 12:24:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6C77,34.8,46, 0201041AFF4C0002150005000100001000800000805F9B0131000A6C77B1,177,"7,8"
27/3/20, 12:24:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B1,177,"7,8"
27/3/20, 12:24:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6F77,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100076F77B3,179,"7,8"
27/3/20, 12:24:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"7,8"
27/3/20, 12:24:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B4,180,"7,8"
27/3/20, 12:24:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"7,8"
27/3/20, 12:24:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B9,185,"7,8"
27/3/20, 12:24:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028471BC,188,"7,8"
27/3/20, 12:24:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FB2,178,"7,8"
27/3/20, 12:24:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B0131000B7476B5,181,"7,8"
27/3/20, 12:24:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574BC,188,"7,8"
27/3/20, 12:24:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B1,177,"7,8"
27/3/20, 12:24:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8974,32.8,60, 0201041AFF4C0002150005000100001000800000805F9B013100058974BC,188,"7,8"
27/3/20, 12:24:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6F77,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100076F77B4,180,"7,8"
27/3/20, 12:24:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B6,182,"7,8"
27/3/20, 12:24:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087576B7,183,"7,8"
27/3/20, 12:24:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB3,179,"7,8"
27/3/20, 12:24:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7577B7,183,"7,8"
27/3/20, 12:24:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028471C1,193,"7,8"
27/3/20, 12:24:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x946F,29.3,66, 0201041AFF4C0002150005000100001000800000805F9B01310003946FBA,186,"7,8"
27/3/20, 12:24:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100068574C0,192,"7,8"
27/3/20, 12:24:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6F77,34.8,48, 0201041AFF4C0002150005000100001000800000805F9B013100076F77B8,184,"7,8"
27/3/20, 12:24:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7377,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100097377B6,182,"7,8"
